NIVEL_ADMINISTRATIVO,GEO_COD,GEO_COD_DSG,POP_RESIDENTE_M,POP_RESIDENTE_F,POP_PRESENTE_M,POP_PRESENTE_F,POP_ATIVA_M,POP_ATIVA_F,POP_EMPREGADA_M,POP_EMPREGADA_F,POP_DESEMPREGADA_M,POP_DESEMPREGADA_F,TAXA_DESEMPREGO_M,TAXA_DESEMPREGO_F,POP_EMPREGADA_SET_PRIMARIO,POP_EMPREGADA_SET_SECUNDARIO,POP_EMPREGADA_SET_TERCIARIO,POP_DESEMPREGADA_PROC_1_EMP_M,POP_DESEMPREGADA_PROC_1_EMP_F,POP_DESEMPREGADA_PROC_NOVO_EMP_M,POP_DESEMPREGADA_PROC_NOVO_EMP_F,DENSIDADE_TOTAL,DENSIDADE_TOTAL_M,DENSIDADE_TOTAL_F,IDADE_MEDIA,M_0_14,M_15_24,M_25_64,M_65_74,M_75,F_0_14,F_15_24,F_25_64,F_65_74,F_75,COD_DISTRITO_INE,COD_CONCELHO_INE,COD_FREGUESIA_INE
6,81103,Portimão,21842,23589,21805,23408,11641,11354,9594,9372,2047,1982,17.584,17.456,160,3041,15765,249,240,1798,1742,600.5,288.69999999999999,311.80000000000001,40.689999999999998,3677,2479,12207,2003,1476,3542,2303,13256,2159,2329,9,130,1804
6,81402,Conceição,718,720,713,718,379,275,320,224,59,51,15.567,18.545000000000002,54,113,377,2,4,57,47,23.199999999999999,11.6,11.6,48.18,66,72,397,90,93,65,55,390,95,115,9,121,1747
6,81405,Tavira (Santa Maria),4266,4570,4497,4822,2192,2035,1860,1778,332,257,15.146000000000001,12.629,148,557,2933,38,51,294,206,69.900000000000006,33.700000000000003,36.100000000000001,41.469999999999999,694,422,2350,439,361,696,450,2467,460,497,9,121,1755
6,81504,Sagres,943,966,1075,1087,501,435,464,398,37,37,7.3849999999999998,8.5060000000000002,99,69,694,6,4,31,33,55.5,27.399999999999999,28.100000000000001,44.859999999999999,121,88,525,123,86,114,99,509,131,113,9,133,1817
6,81601,Vila Nova de Cacela,1877,2025,2111,2216,935,824,775,664,160,160,17.111999999999998,19.417000000000002,95,265,1079,18,22,142,138,84.799999999999997,40.799999999999997,44,44.759999999999998,247,164,1045,225,196,271,188,1072,216,278,9,134,1820
6,61703,Poiares (Santo André),2062,2244,1918,2202,1085,1025,1002,915,83,110,7.6500000000000004,10.731999999999999,28,485,1404,13,18,70,92,149.5,71.599999999999994,77.900000000000006,40.729999999999997,367,235,1156,168,136,343,208,1205,215,273,7,105,1646
6,100701,Castanheira de Pêra,1467,1624,1409,1592,604,530,533,442,71,88,11.755000000000001,16.603999999999999,33,359,583,9,6,62,82,61.299999999999997,29.100000000000001,32.200000000000003,48.990000000000002,163,161,744,217,182,168,124,766,262,304,11,155,2216
6,90110,Pinheiro,113,119,108,116,48,37,43,29,5,8,10.417,21.622,6,18,48,1,0,4,8,14.6,7.0999999999999996,7.5,49.060000000000002,13,11,53,22,14,11,9,51,32,16,10,135,1831
6,180611,Mesquitela,436,443,399,418,224,173,207,143,17,30,7.5890000000000004,17.341000000000001,6,142,202,3,2,14,28,130,64.5,65.5,41.530000000000001,72,58,229,37,40,69,50,226,46,52,20,288,3988
6,180903,Nelas,2264,2438,2242,2444,1111,1029,1015,892,96,137,8.641,13.314,35,658,1214,23,29,73,108,217.40000000000001,104.7,112.7,41.07,431,231,1213,217,172,371,235,1303,248,281,20,291,4031
6,181407,Treixedo,471,516,444,502,202,179,172,156,30,23,14.850999999999999,12.849,12,151,165,4,5,26,18,81.700000000000003,39,42.700000000000003,45.329999999999998,79,52,225,59,56,67,41,271,66,71,20,296,4091
6,181709,São Miguel de Vila Boa,651,683,614,667,338,246,307,177,31,69,9.1720000000000006,28.048999999999999,22,222,240,5,29,26,40,103.5,50.5,53,41.789999999999999,99,88,350,59,55,104,87,345,82,65,20,299,4134
6,182112,Mosteirinho,108,109,98,102,61,25,59,22,2,3,3.2789999999999999,12,22,35,24,0,0,2,3,12.4,6.2000000000000002,6.2000000000000002,47.609999999999999,11,11,57,14,15,14,9,49,22,15,20,303,4193
6,182204,Queiriga,266,309,254,297,100,71,92,64,8,7,8,9.859,4,51,101,2,0,6,7,18,8.3000000000000007,9.6999999999999993,53.5,27,31,109,53,46,23,20,118,66,82,20,304,4211
6,182328,Viseu (São José),2459,2936,2349,2953,1288,1382,1115,1180,173,202,13.432,14.616,13,386,1896,31,34,142,168,1310.5,597.29999999999995,713.20000000000005,41.939999999999998,347,303,1359,252,198,383,330,1616,289,318,20,305,4248
6,51003,Vila de Rei,1192,1418,1160,1397,496,455,446,425,50,30,10.081,6.593,33,247,591,8,3,42,27,18.399999999999999,8.4000000000000004,10,50.969999999999999,150,104,575,148,215,151,110,580,188,389,6,87,1434
6,141302,Amêndoa,251,264,236,247,96,76,87,68,9,8,9.375,10.526,4,59,92,0,2,9,6,13.699999999999999,6.7000000000000002,7,56.810000000000002,14,23,128,41,45,7,15,105,43,94,16,237,3134
6,90616,Gouveia (São Julião),767,855,787,900,326,342,290,298,36,44,11.042999999999999,12.865,10,78,500,10,11,26,33,204.69999999999999,96.799999999999997,107.90000000000001,46.259999999999998,102,88,383,110,84,86,80,446,134,109,10,140,1925
6,91213,Santa Comba,392,442,371,421,194,148,172,128,22,20,11.34,13.513999999999999,7,101,192,2,4,20,16,70.5,33.200000000000003,37.399999999999999,45.869999999999997,49,53,212,44,34,55,42,211,63,71,10,146,2096
6,90203,Almeida,613,701,585,672,318,266,295,248,23,18,7.2329999999999997,6.7670000000000003,37,76,430,3,2,20,16,25.100000000000001,11.699999999999999,13.4,48.789999999999999,52,60,349,83,69,65,66,347,89,134,10,136,1837
6,90204,Amoreira,81,97,81,91,36,25,35,18,1,7,2.778,28,1,21,31,0,0,1,7,13.199999999999999,6,7.2000000000000002,53.869999999999997,3,7,41,14,16,7,9,40,21,20,10,136,1838
6,90226,Vale de Coelha,22,21,19,21,10,5,10,5,0,0,0,0,4,6,5,0,0,0,0,7.5,3.8999999999999999,3.7000000000000002,50.979999999999997,3,2,11,4,2,2,,11,4,4,10,136,1861
6,90408,Figueira de Castelo Rodrigo,1095,1116,1041,1068,560,471,488,382,72,89,12.856999999999999,18.896000000000001,46,160,664,16,28,56,61,79.299999999999997,39.299999999999997,40,41.960000000000001,155,147,606,105,82,152,121,610,115,118,10,138,1893
6,90709,Benespera,137,160,131,153,63,44,56,37,7,7,11.111000000000001,15.909000000000001,13,39,41,2,1,5,6,16.399999999999999,7.5999999999999996,8.9000000000000004,52.350000000000001,16,8,72,19,22,10,7,75,28,40,10,141,1949
6,90721,Gonçalo Bocas,109,118,102,110,60,52,56,43,4,9,6.6669999999999998,17.308,0,29,70,1,2,3,7,35.200000000000003,16.899999999999999,18.300000000000001,44.420000000000002,18,7,64,12,8,16,10,57,17,18,10,141,1960
6,90726,Mizarela,66,69,65,66,23,18,20,15,3,3,13.042999999999999,16.667000000000002,2,7,26,0,1,3,2,24.399999999999999,12,12.5,55.810000000000002,4,2,34,13,13,4,3,33,19,10,10,141,1970
6,90728,Panoias de Cima,305,303,285,294,128,125,109,108,19,17,14.843999999999999,13.6,9,56,152,5,3,14,14,53.399999999999999,26.800000000000001,26.600000000000001,45.329999999999998,54,29,152,41,29,29,27,149,44,54,10,141,1972
6,90902,Barreira,77,100,76,96,17,11,16,10,1,1,5.8819999999999997,9.0909999999999993,7,3,16,0,0,1,1,6.9000000000000004,3,3.8999999999999999,62.68,,4,26,24,23,6,4,28,27,35,10,143,2001
6,91002,Atalaia,51,48,51,48,13,3,12,3,1,0,7.6920000000000002,0,5,1,9,0,0,1,0,4,2.1000000000000001,2,64.790000000000006,,2,20,10,19,,2,11,22,13,10,144,2017
6,91011,Gouveia,155,159,157,162,73,44,59,31,14,13,19.178000000000001,29.545000000000002,6,22,62,0,1,14,12,11.199999999999999,5.5999999999999996,5.7000000000000002,48.880000000000003,21,7,87,24,16,11,13,77,25,33,10,144,2026
6,91013,Lameiras,136,154,131,146,60,29,58,29,2,0,3.3330000000000002,0,6,44,37,0,0,2,0,16.300000000000001,7.7000000000000002,8.6999999999999993,51.149999999999999,6,18,75,20,17,10,13,73,29,29,10,144,2028
6,91111,Bismula,86,107,83,107,34,24,27,20,7,4,20.588000000000001,16.667000000000002,8,16,23,2,3,5,1,10.1,4.5,5.5999999999999996,55.549999999999997,7,6,37,13,23,7,14,31,15,40,10,145,2053
6,91112,Casteleiro,167,198,166,200,54,24,51,23,3,1,5.556,4.1669999999999998,21,18,35,0,0,3,1,8.1999999999999993,3.7999999999999998,4.5,62.530000000000001,6,8,69,35,49,5,8,56,49,80,10,145,2054
6,91118,Malcata,149,183,146,178,50,32,45,28,5,4,10,12.5,3,18,52,0,1,5,3,15.6,7,8.5999999999999996,59.530000000000001,11,3,62,29,44,12,7,63,43,58,10,145,2060
6,91133,Sortelha,211,233,207,221,90,70,82,66,8,4,8.8889999999999993,5.7140000000000004,17,49,82,1,1,7,3,11.199999999999999,5.2999999999999998,5.9000000000000004,55.140000000000001,14,14,109,25,49,9,23,93,43,65,10,145,2075
6,91137,Vale Longo,23,24,27,28,10,3,10,2,0,1,0,33.332999999999998,1,4,7,0,0,0,1,7.5,3.7000000000000002,3.7999999999999998,56.549999999999997,,2,14,4,3,,3,7,5,9,10,145,2079
6,50203,Benquerenças,357,363,341,351,131,105,122,95,9,10,6.8700000000000001,9.5240000000000009,4,51,162,0,1,9,9,11.800000000000001,5.9000000000000004,6,52.670000000000002,30,20,173,74,60,36,19,162,65,81,6,79,1286
6,50217,Ninho do Açor,194,186,200,192,83,56,78,46,5,10,6.024,17.856999999999999,9,55,60,0,1,5,9,32.200000000000003,16.399999999999999,15.800000000000001,51.170000000000002,20,17,94,38,25,11,11,94,35,35,6,79,1300
6,50224,Sobral do Campo,174,192,168,185,75,45,58,37,17,8,22.667000000000002,17.777999999999999,10,38,47,4,2,13,6,11.699999999999999,5.5999999999999996,6.2000000000000002,53.520000000000003,16,11,88,25,34,10,20,78,33,51,6,79,1307
6,50318,São Jorge da Beira,304,329,286,313,104,81,96,62,8,19,7.6920000000000002,23.457000000000001,0,75,83,1,2,7,17,27.5,13.199999999999999,14.300000000000001,55.049999999999997,22,21,154,65,42,21,20,133,81,74,6,80,1330
6,50321,Sarzedo,59,71,58,69,17,13,10,9,7,4,41.176000000000002,30.768999999999998,0,11,8,0,0,7,4,11.800000000000001,5.2999999999999998,6.4000000000000004,60.390000000000001,3,2,32,6,16,2,4,20,16,29,6,80,1331
6,50418,Janeiro de Cima,140,166,136,163,44,43,44,37,0,6,0,13.952999999999999,2,37,42,0,1,0,5,25.699999999999999,11.699999999999999,13.9,52.200000000000003,16,7,64,25,28,19,13,66,37,31,6,81,1358
6,50431,Enxames,265,255,248,243,107,81,95,59,12,22,11.215,27.16,7,63,84,1,3,11,19,23.100000000000001,11.800000000000001,11.300000000000001,49.289999999999999,34,30,120,38,43,14,31,119,34,57,6,81,1354
6,100113,Aljubarrota (São Vicente),1180,1224,1124,1197,582,533,539,463,43,70,7.3879999999999999,13.132999999999999,23,472,507,6,9,37,61,115,56.399999999999999,58.600000000000001,41.170000000000002,213,148,626,111,82,179,134,657,133,121,11,149,2161
6,100501,Bombarral,2665,2999,2502,2896,1360,1290,1220,1101,140,189,10.294,14.651,106,509,1706,26,40,114,149,308.69999999999999,145.19999999999999,163.5,42.710000000000001,414,307,1458,250,236,421,292,1574,335,377,11,153,2195
